,brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews
431,Lenovo,Ideapad,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,13.3,1,No,Yes,74990,83458,10,3.3,3,1
432,ASUS,ROG,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,0,No,No,75990,101990,25,4.6,1365,137
433,Lenovo,Missing,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,2,Casual,15.6,1,No,Yes,84086,0,0,3.5,8,3
434,ASUS,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Gaming,15.6,0,No,No,75990,116990,35,4.5,368,48
435,ASUS,TUF,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Gaming,17.3,1,No,Yes,77990,115990,32,4.4,202,26
436,ASUS,ROG,Intel,Core i5,10,8,DDR4,1024,0,Windows,64-bit,4,Casual,15.6,1,No,No,77990,149990,48,4.5,187,26
437,APPLE,MacBook,Intel,Core i5,10,16,LPDDR4X,1024,0,Mac,64-bit,0,Casual,13,1,No,No,179990,194900,7,4.7,31,3
438,APPLE,MacBook,Intel,Core i5,10,16,LPDDR4X,1024,0,Mac,64-bit,0,Casual,13,1,No,No,179990,194900,7,4.8,91,5
439,ASUS,ROG,Intel,Core i5,10,8,DDR4,1024,0,Windows,64-bit,4,Casual,Missing,0,No,No,82990,107990,23,4.5,844,118
440,ASUS,TUF,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Casual,16,1,No,No,87990,126990,30,0.0,0,0
441,ASUS,F17,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Casual,Missing,0,No,No,84500,105000,19,4.3,3,0
442,DELL,Inspiron,Intel,Core i5,11,8,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,13.3,0,No,No,74190,83417,11,4.5,21,3
443,Lenovo,ThinkBook,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,0,ThinNlight,13.3,1,No,Yes,64990,121608,46,3.0,4,0
444,Lenovo,ThinkPad,Intel,Core i5,10,8,DDR4,512,512,Windows,64-bit,0,ThinNlight,16,3,Yes,No,155411,0,0,0.0,0,0
445,Lenovo,ThinkPad,Intel,Core i5,10,8,DDR4,512,512,Windows,64-bit,0,ThinNlight,Missing,3,Yes,No,125394,146680,14,0.0,0,0
446,acer,Aspire,Intel,Core i5,11,8,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,0,No,No,49990,65999,24,0.0,0,0
447,acer,Aspire,Intel,Core i5,11,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14,1,No,No,46990,56999,17,3.8,253,28
448,DELL,Vostro,Intel,Core i5,11,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14,1,No,Yes,48990,70286,30,3.6,470,46
449,acer,Aspire,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,2,Casual,Missing,1,No,Yes,59999,62511,4,4.1,118,28
450,ASUS,VivoBook,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,Missing,1,No,No,46990,55990,16,4.0,1444,179
451,MSI,GF63,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,4,Casual,Missing,2,No,No,52990,72990,27,4.1,1114,137
452,Lenovo,Missing,Intel,Core i5,7,8,DDR4,0,1024,Windows,32-bit,2,Casual,Missing,0,No,No,57999,82999,30,0.0,0,0
453,Lenovo,B50-70,Intel,Core i5,4,8,DDR3,0,1024,Windows,64-bit,0,Casual,Missing,0,No,No,52490,0,0,3.8,78,17
454,Lenovo,Ideapad,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,4,Casual,Missing,1,No,No,56990,62594,8,4.0,21,5
455,acer,Aspire,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,2,ThinNlight,Missing,1,No,No,61990,62549,0,4.1,73,21
456,DELL,Missing,Intel,Core i5,11,8,DDR4,0,1024,Windows,32-bit,0,Casual,Missing,0,No,No,58090,59990,3,0.0,0,0
457,ASUS,ExpertBook,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,0,Casual,Missing,0,No,No,56990,70990,19,0.0,0,0
458,acer,Aspire,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,Missing,1,No,No,61597,0,0,0.0,0,0
459,ASUS,Pro,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,Missing,0,No,No,81990,0,0,0.0,0,0
460,ASUS,ExpertBook,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,0,Casual,Missing,0,No,No,61249,68990,11,0.0,0,0
461,DELL,Missing,Intel,Core i5,11,8,DDR4,0,1024,Windows,32-bit,0,Casual,Missing,0,No,No,58990,68900,14,0.0,0,0
462,ASUS,ExpertBook,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,2,Casual,Missing,0,No,No,83990,0,0,0.0,0,0
463,MSI,GE76,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,6,Casual,Missing,0,No,No,291190,330990,12,4.6,7,3
464,MSI,GP65,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,6,Casual,Missing,0,No,No,145990,0,0,4.5,715,106
465,MSI,GP76,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,8,Casual,Missing,0,No,No,179990,201990,10,4.4,24,5
466,HP,Pavilion,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,2,Casual,15.6,1,No,Yes,64990,68270,4,4.3,23,4
467,HP,15q,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,No,No,46790,50190,6,4.2,3062,325
468,HP,Missing,Intel,Core i5,7,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,No,No,44599,0,0,4.1,122,12
469,acer,Swift,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,2,Casual,15.6,1,No,No,72964,73199,0,4.2,18,6
470,HP,250,Intel,Core i5,10,8,DDR4,0,1024,Windows,32-bit,0,Casual,15.6,1,No,Yes,48790,54786,10,3.4,11,1
471,acer,Aspire,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,2,Casual,15.6,1,No,No,56491,0,0,3.2,30,6
472,ASUS,VivoBook,Intel,Core i5,11,8,DDR4,256,1024,Windows,32-bit,0,Casual,15.6,1,No,Yes,50990,70990,28,4.3,1188,127
473,ASUS,VivoBook,Intel,Core i5,10,8,DDR4,256,1024,Windows,64-bit,4,Gaming,15.6,0,No,No,55990,81990,31,4.5,23,0
474,acer,Aspire,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,No,57990,69999,17,4.6,32,1
475,ASUS,VivoBook,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,No,52990,72990,27,0.0,0,0
476,DELL,Inspiron,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,No,57990,74833,22,4.2,47,0
477,acer,Aspire,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,No,56990,64999,12,4.0,27,2
478,acer,Travelmate,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,14,0,No,No,55490,60000,7,3.8,8,3
479,DELL,Inspiron,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,1,No,No,62490,86199,27,3.9,157,20
480,ASUS,VivoBook,Intel,Core i5,11,16,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,No,64990,85990,24,4.7,10,1
481,Lenovo,Ideapad,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,1,No,Yes,59990,93690,35,4.3,52,4
482,ASUS,VivoBook,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,1,No,Yes,60190,78990,23,4.4,33,4
483,ASUS,VivoBook,Intel,Core i5,9,8,DDR4,256,1024,Windows,64-bit,4,Gaming,15.6,0,No,No,54490,77990,30,4.3,343,47
484,Lenovo,Legion,Intel,Core i5,9,8,DDR4,256,1024,Windows,64-bit,4,Casual,15.6,1,No,Yes,60990,86690,29,4.3,131,17
485,DELL,Inspiron,Intel,Core i5,11,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,14.9,1,No,Yes,55790,60078,7,4.2,41,4
486,ASUS,VivoBook,Intel,Core i5,11,16,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,Yes,64990,85990,24,4.3,328,51
487,ASUS,Missing,Intel,Core i5,11,16,DDR4,256,1024,Windows,64-bit,0,ThinNlight,17.3,0,No,No,58990,85990,31,4.8,6,1
488,DELL,Vostro,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,14,1,No,Yes,54990,80284,31,3.8,353,28
489,HP,Pavilion,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,4,Gaming,15.6,1,No,Yes,71990,87717,17,4.3,127,20
490,DELL,3511,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,1,No,No,69900,87320,19,0.0,0,0
491,Lenovo,Ideapad,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,1,No,Yes,65990,99290,33,4.2,241,19
492,ASUS,VivoBook,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,Missing,1,No,No,49990,72990,31,3.9,22,2
493,DELL,Vostro,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,58990,74066,20,4.0,8,1
494,Lenovo,IdeaPad,Intel,Core i5,10,8,DDR4,256,1024,Windows,64-bit,4,Gaming,Missing,0,No,No,74590,109990,32,4.4,898,128
495,ASUS,Missing,Intel,Core i5,10,8,DDR4,256,1024,Windows,32-bit,2,Casual,Missing,0,No,No,58990,67990,13,5.0,1,1
496,ASUS,VivoBook,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,Missing,1,No,No,64990,81990,20,0.0,0,0
497,DELL,Inspiron,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,Missing,0,No,No,66490,88519,24,3.8,6,1
498,DELL,G3,Intel,Core i5,10,8,DDR4,256,1024,Windows,64-bit,4,Casual,Missing,0,No,No,77900,82300,5,4.3,179,34
499,DELL,Inspiron,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,Missing,0,No,No,67490,82600,18,3.8,41,5
500,DELL,Vostro,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,61990,68900,10,0.0,0,0
501,DELL,Inspiron,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,Missing,1,No,Yes,58990,61990,4,4.3,114,9
502,Lenovo,IdeaPad,Intel,Core i5,10,8,DDR4,256,1024,Windows,64-bit,4,Gaming,Missing,0,No,No,74999,75500,0,4.3,268,25
503,ASUS,VivoBook,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,Missing,1,No,Yes,68900,78999,12,5.0,6,1
504,DELL,Inspiron,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,15.6,0,No,No,71695,75732,5,4.2,153,16
505,acer,Travelmate,Intel,Core i5,11,16,DDR4,256,1024,Windows,64-bit,0,Casual,14,0,No,No,62490,85000,26,3.4,8,0
506,DELL,Inspiron,Intel,Core i5,8,8,DDR4,0,2048,Windows,64-bit,2,Casual,15.6,1,No,Yes,62317,0,0,4.0,377,53
507,MSI,GS66,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,8,Casual,Missing,0,No,No,207290,235990,12,0.0,0,0
508,DELL,Inspiron,Intel,Core i7,8,16,DDR4,256,0,Windows,64-bit,4,Casual,Missing,1,No,Yes,87990,88532,0,4.1,120,21
509,Avita,Liber,Intel,Core i7,8,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,73990,79990,7,0.0,0,0
510,ASUS,VivoBook,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,No,No,57990,80990,28,4.3,76,9
511,ASUS,VivoBook,Intel,Core i7,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,0,No,No,61990,88990,30,4.5,11,2
512,MSI,GF63,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,2,No,No,79990,95990,16,4.5,484,56
513,Lenovo,IdeaPad,Intel,Core i7,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,1,No,Yes,68990,99290,30,4.5,44,2
514,Mi,Notebook,Intel,Core i7,10,8,DDR4,512,0,Windows,64-bit,2,Casual,14,1,No,No,59490,65999,9,4.2,399,40
515,Lenovo,IdeaPad,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,0,Casual,14,1,Yes,Yes,85990,125890,31,4.4,77,10
516,Lenovo,Legion,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,Yes,99990,153490,34,4.4,11,3
517,Infinix,X1,Intel,Core i7,10,16,LPDDR4X,512,0,Windows,64-bit,8,Casual,14,0,No,No,54990,69999,21,4.3,57,14
518,ASUS,VivoBook,Intel,Core i7,11,8,DDR4,512,0,Windows,64-bit,0,Casual,14,1,No,Yes,77990,96990,19,4.3,21,5
519,Lenovo,IdeaPad,Intel,Core i7,11,8,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,0,No,No,79990,118890,32,4.0,5,2
520,HP,Pavilion,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,Yes,93190,118776,21,5.0,4,0
521,ASUS,ZenBook,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,Casual,13.3,1,No,Yes,94990,122990,22,0.0,0,0
522,Lenovo,Thinkbook,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,0,Casual,14,3,Yes,Yes,84990,109696,22,4.5,13,2
523,MSI,Missing,Intel,Core i7,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,57990,78990,26,4.4,15,0
524,HP,Envy,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,102990,114751,10,4.7,11,2
525,DELL,Missing,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,16,1,No,No,99990,128665,22,0.0,0,0
526,ASUS,ASUS,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Gaming,16,0,No,No,94990,101990,6,4.5,118,15
527,HP,Envy,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,104000,118776,12,0.0,0,0
528,MSI,Missing,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,2,Casual,Missing,0,No,No,76990,85990,10,0.0,0,0
529,HP,Pavilion,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Gaming,16,1,No,Yes,90190,107262,15,4.3,6,1
530,Lenovo,Missing,Intel,Core i7,11,16,DDR4,512,0,Windows,32-bit,0,Casual,16,0,Yes,No,88488,96995,8,0.0,0,0
531,MSI,Prestige,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,4,Casual,16,1,No,No,109990,134990,18,4.3,138,30
532,MSI,Sword,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,Missing,0,No,No,86990,107990,19,0.0,0,0
533,MSI,Prestige,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,Casual,16,1,No,No,89990,99240,9,0.0,0,0
534,HP,Spectre,Intel,Core i7,10,16,LPDDR3,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,239759,0,0,0.0,0,0
535,ASUS,VivoBook,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,2,Casual,Missing,1,No,Yes,78990,104990,24,4.5,35,4
536,DELL,XPS,Intel,Core i7,8,16,DDR3,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,121890,139104,12,1.7,3,0
537,ASUS,ZenBook,Intel,Core i7,8,16,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,Missing,1,No,No,85990,99990,14,4.4,18,0
538,MSI,Katana,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,16,2,No,No,94990,117990,19,0.0,0,0
539,HP,Pavilion,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Gaming,16,1,No,Yes,92000,113019,18,4.5,8,1
540,HP,Spectre,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,No,162990,192977,15,3.3,3,1
541,DELL,XPS,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,135300,135553,0,5.0,5,2
542,MSI,Modern,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,0,Casual,Missing,0,No,No,64990,78990,17,4.4,33,5
543,Lenovo,ThinkPad,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,16,3,No,No,174527,0,0,0.0,0,0
544,Lenovo,ThinkPad,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,Missing,0,No,No,162299,178999,9,0.0,0,0
545,DELL,Inspiron,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,109190,119442,8,0.0,0,0
546,HP,Pavilion,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,99999,102500,2,0.0,0,0
547,MSI,Prestige,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,2,Casual,16,1,No,No,104990,123990,15,4.0,85,9
548,ASUS,Missing,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,0,Yes,No,109990,134990,18,0.0,0,0
549,ASUS,ZenBook,Intel,Core i7,8,16,DDR3,512,0,Windows,64-bit,0,ThinNlight,16,1,No,No,99990,122990,18,4.3,30,7
550,Lenovo,Missing,Intel,Core i7,8,16,DDR4,512,0,Windows,64-bit,2,ThinNlight,16,0,No,No,244801,0,0,0.0,0,0
551,ASUS,ZenBook,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,0,No,No,94990,122990,22,0.0,0,0
552,Lenovo,Ideapad,Intel,Core i7,8,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,86000,0,0,0.0,0,0
553,Lenovo,Missing,Intel,Core i7,10,16,DDR4,512,0,Windows,32-bit,2,Casual,16,0,No,No,162399,206997,21,0.0,0,0
554,HP,Missing,Intel,Core i7,11,16,DDR4,512,0,Windows,32-bit,0,Casual,Missing,0,No,No,119599,195000,38,0.0,0,0
555,Lenovo,Missing,Intel,Core i7,10,16,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,16,0,No,No,211753,214760,1,0.0,0,0
556,Lenovo,Intel,Intel,Core i7,11,16,DDR4,512,0,Windows,32-bit,0,Casual,14,0,No,No,110999,139000,20,0.0,0,0
557,DELL,Missing,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,No,99990,128665,22,0.0,0,0
558,ASUS,ZenBook,Intel,Core i7,8,8,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,13.3,1,No,No,81990,102987,20,4.3,40,4
559,MSI,GF63,Intel,Core i7,9,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,2,No,No,66990,104990,36,4.5,1639,230
560,MSI,GF65,Intel,Core i7,10,16,DDR4,1024,0,Windows,64-bit,6,Casual,15.6,2,No,No,84990,123990,31,4.4,498,64
561,ASUS,Zenbook,Intel,Core i7,11,16,LPDDR4X,1024,0,Windows,64-bit,2,Casual,14,1,Yes,Yes,104990,146990,28,0.0,0,0
562,ASUS,ZenBook,Intel,Core i7,11,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,14,1,Yes,No,134990,164990,18,0.0,0,0
563,ASUS,ASUS,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,4,Gaming,15.6,0,No,No,98990,136990,27,4.5,445,56
564,HP,Envy,Intel,Core i7,10,16,DDR4,1024,0,Windows,64-bit,6,Casual,15.6,1,No,Yes,144690,173453,16,4.2,17,4
565,ASUS,ZenBook,Intel,Core i7,11,16,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,13.3,0,No,No,99990,128990,22,0.0,0,0
566,MSI,Stealth,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,6,Casual,16,2,No,No,119990,162990,26,4.3,20,3
567,ASUS,Zephyrus,Intel,Core i7,11,16,DDR4,1024,0,Windows,32-bit,4,Casual,16,1,No,No,194990,0,0,0.0,0,0
568,ASUS,ZenBook,Intel,Core i7,10,16,LPDDR3,1024,0,Windows,64-bit,2,Casual,16,1,No,Yes,124990,146990,14,4.6,17,1
569,DELL,Inspiron,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,2,Casual,16,0,No,No,122410,0,0,0.0,0,0
570,HP,Spectre,Intel,Core i7,10,16,DDR4,1024,0,Windows,64-bit,0,Casual,16,1,Yes,No,179990,216368,16,4.2,13,5
571,MSI,Summit,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,4,Casual,16,2,Yes,No,154990,156990,1,4.0,3,2
572,Lenovo,Yoga,Intel,Core i7,11,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,16,1,No,Yes,122990,167890,26,3.0,4,2
573,ASUS,Missing,Intel,Core i7,10,16,DDR4,1024,0,Windows,64-bit,6,Casual,Missing,1,Yes,No,224990,272990,17,4.7,9,0
574,MSI,Stealth,Intel,Core i7,12,16,DDR5,1024,0,Windows,64-bit,8,Casual,Missing,0,No,No,279990,313990,10,0.0,0,0
575,HP,OMEN,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,4,Casual,16,0,No,No,121990,138399,11,0.0,0,0
